item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
IT040904,PD022240,P0109,3,243.7,43.01
IT040905,PD022240,P0096,3,88.1,4.64
IT040906,PD022241,P0012,5,258.94,0.0
IT040907,PD022242,P0087,4,442.6,0.0
IT040908,PD022242,P0132,3,131.97,0.0
IT040909,PD022243,P0049,5,451.48,0.0
IT040910,PD022243,P0041,1,71.01,0.0
IT040911,PD022244,P0099,5,621.17,0.0
IT040912,PD022245,P0007,2,710.09,0.0
IT040913,PD022245,P0027,5,799.48,0.0
IT040914,PD022246,P0137,2,739.01,0.0
IT040915,PD022247,P0042,2,276.74,14.57
IT040916,PD022248,P0049,4,406.33,45.15
IT040917,PD022248,P0041,3,393.21,0.0
IT040918,PD022248,P0081,2,289.89,32.21
IT040919,PD022248,P0005,1,516.93,0.0
IT040920,PD022249,P0001,2,327.74,0.0
IT040921,PD022250,P0067,5,115.09,0.0
IT040922,PD022250,P0144,5,403.77,0.0
IT040923,PD022251,P0145,4,216.12,38.14
IT040924,PD022252,P0074,3,445.39,78.6
IT040925,PD022253,P0093,1,230.38,0.0
IT040926,PD022254,P0066,3,345.36,18.18
IT040927,PD022254,P0145,5,254.26,0.0
IT040928,PD022254,P0090,5,797.17,0.0
IT040929,PD022254,P0076,4,773.4,0.0
IT040930,PD022255,P0093,2,230.38,0.0
IT040931,PD022256,P0053,4,772.82,0.0
IT040932,PD022257,P0018,5,739.17,82.13
IT040933,PD022257,P0068,4,802.33,0.0
IT040934,PD022257,P0089,1,562.33,29.6
IT040935,PD022257,P0039,1,659.01,0.0
IT040936,PD022258,P0026,1,824.6,0.0
IT040937,PD022258,P0057,1,672.6,118.7
IT040938,PD022258,P0074,5,497.79,26.2
IT040939,PD022259,P0083,2,225.98,0.0
IT040940,PD022259,P0142,4,295.75,32.86
IT040941,PD022259,P0003,2,145.28,0.0
IT040942,PD022259,P0029,4,88.89,0.0
IT040943,PD022259,P0034,3,132.67,0.0
IT040944,PD022260,P0032,2,707.0,0.0
IT040945,PD022261,P0103,2,521.37,0.0
IT040946,PD022261,P0087,2,398.34,44.26
IT040947,PD022261,P0080,4,213.43,0.0
IT040948,PD022261,P0033,5,237.1,12.48
IT040949,PD022261,P0003,3,145.28,0.0
IT040950,PD022262,P0089,2,532.74,59.19
IT040951,PD022262,P0081,4,322.1,0.0
IT040952,PD022263,P0008,3,166.82,0.0
IT040953,PD022264,P0044,5,624.22,0.0
IT040954,PD022265,P0050,3,32.6,3.62
IT040955,PD022265,P0055,5,206.05,0.0
IT040956,PD022266,P0068,1,802.33,0.0
IT040957,PD022267,P0004,3,63.5,0.0
IT040958,PD022267,P0006,1,32.19,0.0
IT040959,PD022268,P0078,5,838.02,0.0
IT040960,PD022269,P0013,1,395.82,0.0
IT040961,PD022270,P0100,5,680.15,75.57
IT040962,PD022270,P0074,1,523.99,0.0
IT040963,PD022270,P0031,5,339.55,0.0
IT040964,PD022271,P0121,2,800.28,0.0
IT040965,PD022272,P0030,3,50.12,2.64
IT040966,PD022273,P0146,1,36.42,4.05
IT040967,PD022273,P0056,1,218.4,38.54
IT040968,PD022274,P0054,5,339.79,17.88
IT040969,PD022274,P0038,3,605.23,0.0
IT040970,PD022275,P0108,1,609.67,0.0
IT040971,PD022275,P0094,5,697.38,0.0
IT040972,PD022276,P0008,4,158.48,8.34
IT040973,PD022276,P0009,2,269.04,0.0
IT040974,PD022276,P0076,1,734.73,38.67
IT040975,PD022276,P0121,3,800.28,0.0
IT040976,PD022276,P0032,2,707.0,0.0
IT040977,PD022277,P0132,5,131.97,0.0
IT040978,PD022278,P0025,5,471.5,0.0
IT040979,PD022278,P0045,3,642.45,113.37
IT040980,PD022279,P0003,4,145.28,0.0
IT040981,PD022279,P0005,3,516.93,0.0
IT040982,PD022279,P0086,1,522.69,58.08
IT040983,PD022279,P0105,4,19.23,0.0
IT040984,PD022280,P0150,4,508.35,26.76
IT040985,PD022280,P0041,1,634.16,33.38
IT040986,PD022281,P0074,3,523.99,0.0
IT040987,PD022282,P0112,2,79.24,13.98
IT040988,PD022282,P0088,4,498.35,55.37
IT040989,PD022282,P0119,3,249.44,0.0
IT040990,PD022282,P0059,3,686.07,0.0
IT040991,PD022283,P0139,2,681.58,0.0
IT040992,PD022283,P0020,3,586.33,0.0
IT040993,PD022284,P0064,4,593.33,104.71
IT040994,PD022284,P0073,1,240.2,12.64
IT040995,PD022285,P0003,1,130.75,14.53
IT040996,PD022286,P0113,3,224.62,11.82
IT040997,PD022287,P0150,1,454.84,80.27
IT040998,PD022288,P0127,2,725.7,0.0
IT040999,PD022288,P0013,2,395.82,0.0
IT041000,PD022289,P0022,5,43.71,0.0
IT041001,PD022290,P0041,5,183.28,0.0
IT041002,PD022290,P0087,5,442.6,0.0
IT041003,PD022291,P0029,5,80.0,8.89
IT041004,PD022291,P0096,3,88.1,4.64
IT041005,PD022291,P0072,4,387.18,43.02
IT041006,PD022292,P0146,4,38.45,2.02
IT041007,PD022293,P0086,4,580.77,0.0
IT041008,PD022293,P0058,1,489.5,54.39
IT041009,PD022294,P0049,4,451.48,0.0
IT041010,PD022294,P0141,1,682.34,75.82
IT041011,PD022294,P0038,3,605.23,0.0
IT041012,PD022294,P0033,5,224.62,24.96
IT041013,PD022295,P0042,3,262.17,29.13
IT041014,PD022295,P0016,2,470.07,52.23
IT041015,PD022295,P0068,5,802.33,0.0
IT041016,PD022296,P0118,4,160.23,17.8
IT041017,PD022296,P0015,4,509.67,0.0
IT041018,PD022297,P0054,4,357.67,0.0
IT041019,PD022297,P0078,4,838.02,0.0
IT041020,PD022297,P0072,5,430.2,0.0
IT041021,PD022298,P0056,3,256.94,0.0
IT041022,PD022299,P0063,5,205.33,0.0
IT041023,PD022300,P0069,1,448.19,0.0
IT041024,PD022300,P0040,4,314.32,0.0
IT041025,PD022301,P0018,5,821.3,0.0
IT041026,PD022302,P0149,5,625.04,32.9
IT041027,PD022302,P0143,3,497.86,0.0
IT041028,PD022303,P0007,2,710.09,0.0
IT041029,PD022303,P0011,3,499.6,26.3
IT041030,PD022304,P0125,5,696.68,122.94
IT041031,PD022305,P0028,2,514.25,0.0
IT041032,PD022306,P0053,4,772.82,0.0
IT041033,PD022306,P0036,3,659.82,0.0
IT041034,PD022306,P0136,1,656.28,34.54
IT041035,PD022306,P0137,3,702.06,36.95
IT041036,PD022306,P0070,3,318.63,0.0
IT041037,PD022307,P0119,1,236.97,12.47
IT041038,PD022308,P0047,2,650.26,0.0
IT041039,PD022309,P0095,4,457.26,0.0
IT041040,PD022310,P0117,1,496.71,0.0
IT041041,PD022310,P0148,1,121.1,0.0
IT041042,PD022310,P0115,3,759.86,0.0
IT041043,PD022311,P0028,4,462.82,51.42
IT041044,PD022312,P0117,1,496.71,0.0
IT041045,PD022312,P0012,5,258.94,0.0
IT041046,PD022313,P0088,2,553.72,0.0
IT041047,PD022313,P0068,2,802.33,0.0
IT041048,PD022314,P0029,3,88.89,0.0
IT041049,PD022314,P0146,1,40.47,0.0
IT041050,PD022314,P0039,1,659.01,0.0
IT041051,PD022315,P0124,4,335.28,37.25
IT041052,PD022316,P0075,3,57.98,0.0
IT041053,PD022317,P0020,3,586.33,0.0
IT041054,PD022317,P0103,3,521.37,0.0
IT041055,PD022318,P0010,3,356.89,18.78
IT041056,PD022319,P0053,5,772.82,0.0
IT041057,PD022320,P0081,2,322.1,0.0
IT041058,PD022320,P0084,3,254.57,28.29
IT041059,PD022320,P0040,2,314.32,0.0
IT041060,PD022321,P0027,1,799.48,0.0
IT041061,PD022321,P0016,1,522.3,0.0
IT041062,PD022321,P0148,2,121.1,0.0
IT041063,PD022322,P0014,5,172.64,9.09
IT041064,PD022323,P0141,2,644.43,113.72
IT041065,PD022324,P0079,3,576.23,0.0
IT041066,PD022324,P0123,2,27.91,0.0
IT041067,PD022325,P0067,3,115.09,0.0
IT041068,PD022326,P0046,2,97.63,17.23
IT041069,PD022326,P0130,1,491.0,0.0
IT041070,PD022326,P0101,4,495.99,55.11
IT041071,PD022326,P0146,5,40.47,0.0
IT041072,PD022326,P0049,4,383.76,67.72
IT041073,PD022327,P0005,4,491.08,25.85
IT041074,PD022327,P0044,4,624.22,0.0
IT041075,PD022327,P0138,5,441.97,0.0
IT041076,PD022327,P0002,1,626.21,0.0
IT041077,PD022327,P0043,5,274.67,0.0
IT041078,PD022328,P0031,2,288.62,50.93
IT041079,PD022328,P0113,2,236.44,0.0
IT041080,PD022329,P0086,4,580.77,0.0
IT041081,PD022330,P0037,4,19.61,0.0
IT041082,PD022331,P0018,3,821.3,0.0
IT041083,PD022331,P0140,5,601.14,0.0
IT041084,PD022331,P0061,5,689.21,0.0
IT041085,PD022331,P0096,3,83.47,9.27
IT041086,PD022332,P0066,4,363.54,0.0
IT041087,PD022332,P0001,3,311.35,16.39
IT041088,PD022333,P0111,1,564.11,0.0
IT041089,PD022334,P0064,5,663.14,34.9
IT041090,PD022334,P0016,1,470.07,52.23
IT041091,PD022335,P0086,2,580.77,0.0
IT041092,PD022336,P0126,3,260.86,0.0
IT041093,PD022336,P0109,4,114.68,0.0
IT041094,PD022336,P0012,1,245.99,12.95
IT041095,PD022337,P0055,1,206.05,0.0
IT041096,PD022338,P0018,2,821.3,0.0
IT041097,PD022339,P0002,5,532.28,93.93
IT041098,PD022340,P0127,1,653.13,72.57
IT041099,PD022341,P0072,5,365.67,64.53
IT041100,PD022342,P0133,3,747.61,0.0
IT041101,PD022342,P0081,4,289.89,32.21
IT041102,PD022343,P0129,1,756.86,39.83
IT041103,PD022344,P0001,4,278.58,49.16
IT041104,PD022344,P0138,4,441.97,0.0
IT041105,PD022344,P0034,3,132.67,0.0
IT041106,PD022345,P0068,1,722.1,80.23
IT041107,PD022346,P0022,1,43.71,0.0
IT041108,PD022347,P0054,3,357.67,0.0
IT041109,PD022347,P0090,1,797.17,0.0
IT041110,PD022348,P0104,5,94.74,4.99
IT041111,PD022348,P0084,4,282.85,0.0
IT041112,PD022349,P0108,2,609.67,0.0
IT041113,PD022350,P0092,4,669.05,118.07
IT041114,PD022350,P0122,1,778.91,0.0
IT041115,PD022351,P0017,2,69.32,0.0
IT041116,PD022351,P0043,2,260.94,13.73
IT041117,PD022351,P0027,2,799.48,0.0
IT041118,PD022352,P0038,2,605.23,0.0
IT041119,PD022352,P0109,2,286.71,0.0
IT041120,PD022352,P0007,1,639.08,71.01
IT041121,PD022353,P0097,3,728.51,38.34
IT041122,PD022353,P0061,5,689.21,0.0
IT041123,PD022354,P0102,5,149.96,0.0
IT041124,PD022354,P0010,2,375.67,0.0
IT041125,PD022355,P0077,5,135.99,0.0
IT041126,PD022355,P0022,2,43.71,0.0
IT041127,PD022356,P0139,5,681.58,0.0
IT041128,PD022357,P0073,5,240.2,12.64
IT041129,PD022358,P0086,3,551.73,29.04
IT041130,PD022359,P0011,3,473.31,52.59
IT041131,PD022360,P0047,1,650.26,0.0
IT041132,PD022360,P0001,4,294.97,32.77
IT041133,PD022360,P0041,4,539.5,95.2
IT041134,PD022361,P0064,1,593.33,104.71
IT041135,PD022361,P0010,1,356.89,18.78
IT041136,PD022361,P0006,3,30.58,1.61
IT041137,PD022362,P0063,4,174.53,30.8
IT041138,PD022362,P0059,3,651.77,34.3
IT041139,PD022363,P0015,2,484.19,25.48
IT041140,PD022364,P0139,2,681.58,0.0
IT041141,PD022364,P0083,3,90.39,0.0
IT041142,PD022364,P0046,4,103.37,11.49
IT041143,PD022364,P0056,1,256.94,0.0
IT041144,PD022365,P0013,1,395.82,0.0
IT041145,PD022366,P0021,5,116.9,0.0
IT041146,PD022367,P0075,2,57.98,0.0
IT041147,PD022367,P0138,4,441.97,0.0
IT041148,PD022367,P0122,4,778.91,0.0
IT041149,PD022368,P0097,1,766.85,0.0
IT041150,PD022369,P0002,5,594.9,31.31
IT041151,PD022370,P0118,4,178.03,0.0
IT041152,PD022371,P0024,1,247.75,27.53
IT041153,PD022372,P0116,3,644.74,33.93
IT041154,PD022372,P0109,2,286.71,0.0
IT041155,PD022372,P0077,2,135.99,0.0
IT041156,PD022372,P0021,2,116.9,0.0
IT041157,PD022373,P0083,5,90.39,0.0
IT041158,PD022373,P0027,1,799.48,0.0
IT041159,PD022374,P0016,4,470.07,52.23
IT041160,PD022375,P0135,2,267.9,47.28
IT041161,PD022376,P0093,1,195.82,34.56
IT041162,PD022376,P0047,2,650.26,0.0
IT041163,PD022376,P0042,2,291.3,0.0
IT041164,PD022377,P0049,4,451.48,0.0
IT041165,PD022377,P0040,5,314.32,0.0
IT041166,PD022378,P0081,4,322.1,0.0
IT041167,PD022379,P0085,1,49.05,0.0
IT041168,PD022379,P0143,5,497.86,0.0
IT041169,PD022380,P0079,4,576.23,0.0
IT041170,PD022380,P0070,1,318.63,0.0
IT041171,PD022380,P0100,4,642.36,113.36
IT041172,PD022380,P0080,2,213.43,0.0
IT041173,PD022381,P0119,3,224.5,24.94
IT041174,PD022381,P0113,1,236.44,0.0
IT041175,PD022381,P0096,1,92.74,0.0
IT041176,PD022381,P0094,4,697.38,0.0
IT041177,PD022381,P0073,3,252.84,0.0
IT041178,PD022382,P0080,4,202.76,10.67
IT041179,PD022382,P0104,3,99.73,0.0
IT041180,PD022383,P0090,3,677.59,119.58
IT041181,PD022384,P0119,2,236.97,12.47
IT041182,PD022385,P0128,3,148.7,7.83
IT041183,PD022386,P0086,5,522.69,58.08
IT041184,PD022387,P0054,5,357.67,0.0
IT041185,PD022388,P0143,5,497.86,0.0
IT041186,PD022388,P0112,2,88.56,4.66
IT041187,PD022388,P0093,5,218.86,11.52
IT041188,PD022389,P0071,3,818.64,0.0
IT041189,PD022390,P0143,1,497.86,0.0
IT041190,PD022390,P0012,4,258.94,0.0
IT041191,PD022390,P0060,2,760.29,0.0
IT041192,PD022390,P0129,2,796.69,0.0
IT041193,PD022391,P0010,2,375.67,0.0
IT041194,PD022391,P0068,3,762.21,40.12
IT041195,PD022392,P0005,2,516.93,0.0
IT041196,PD022392,P0035,2,77.25,0.0
IT041197,PD022393,P0100,3,717.93,37.79
IT041198,PD022393,P0131,3,502.1,26.43
IT041199,PD022393,P0130,1,417.35,73.65
IT041200,PD022393,P0046,3,114.86,0.0
IT041201,PD022394,P0020,3,527.7,58.63
IT041202,PD022394,P0105,4,19.23,0.0
IT041203,PD022395,P0137,1,665.11,73.9
IT041204,PD022396,P0036,2,659.82,0.0
IT041205,PD022397,P0069,1,448.19,0.0
IT041206,PD022397,P0020,5,527.7,58.63
IT041207,PD022397,P0096,5,92.74,0.0
IT041208,PD022397,P0150,3,535.11,0.0
IT041209,PD022397,P0078,4,754.22,83.8
IT041210,PD022398,P0046,4,114.86,0.0
IT041211,PD022399,P0093,4,207.34,23.04
IT041212,PD022399,P0024,3,275.28,0.0
IT041213,PD022399,P0049,2,451.48,0.0
IT041214,PD022400,P0132,3,131.97,0.0
IT041215,PD022400,P0145,2,254.26,0.0
IT041216,PD022400,P0083,4,90.39,0.0
IT041217,PD022400,P0107,3,503.45,55.94
IT041218,PD022401,P0004,2,63.5,0.0
IT041219,PD022402,P0124,4,372.53,0.0
IT041220,PD022403,P0014,3,181.73,0.0
IT041221,PD022403,P0053,3,772.82,0.0
IT041222,PD022403,P0032,1,636.3,70.7
IT041223,PD022403,P0019,5,727.26,26.94
IT041224,PD022404,P0084,2,254.57,28.29
IT041225,PD022404,P0132,4,118.77,13.2
IT041226,PD022405,P0148,4,121.1,0.0
IT041227,PD022406,P0008,1,150.14,16.68
IT041228,PD022406,P0127,1,616.84,108.86
IT041229,PD022406,P0110,4,557.44,0.0
IT041230,PD022407,P0051,1,41.24,0.0
IT041231,PD022407,P0004,5,63.5,0.0
IT041232,PD022407,P0104,5,84.77,14.96
IT041233,PD022407,P0059,1,651.77,34.3
IT041234,PD022408,P0126,2,260.86,0.0
IT041235,PD022409,P0086,1,522.69,58.08
IT041236,PD022410,P0081,3,322.1,0.0
IT041237,PD022410,P0083,5,90.39,0.0
IT041238,PD022411,P0049,1,451.48,0.0
IT041239,PD022412,P0055,2,206.05,0.0
IT041240,PD022412,P0127,4,725.7,0.0
IT041241,PD022413,P0004,2,53.98,9.52
IT041242,PD022414,P0060,5,722.28,38.01
IT041243,PD022414,P0069,3,448.19,0.0
IT041244,PD022415,P0126,2,260.86,0.0
IT041245,PD022415,P0077,1,135.99,0.0
IT041246,PD022415,P0146,1,38.45,2.02
IT041247,PD022416,P0017,2,69.32,0.0
IT041248,PD022416,P0072,5,430.2,0.0
IT041249,PD022417,P0125,5,819.62,0.0
IT041250,PD022418,P0040,4,314.32,0.0
IT041251,PD022418,P0039,1,659.01,0.0
IT041252,PD022418,P0031,2,339.55,0.0
IT041253,PD022418,P0070,3,318.63,0.0
IT041254,PD022419,P0080,5,213.43,0.0
IT041255,PD022419,P0144,2,403.77,0.0
IT041256,PD022420,P0023,2,207.97,23.11
IT041257,PD022420,P0028,2,514.25,0.0
IT041258,PD022420,P0088,5,470.66,83.06
IT041259,PD022420,P0035,2,77.25,0.0
IT041260,PD022420,P0061,4,689.21,0.0
IT041261,PD022421,P0044,3,1779.03,31.21
IT041262,PD022422,P0111,5,564.11,0.0
IT041263,PD022422,P0021,2,111.06,5.85
IT041264,PD022422,P0060,4,722.28,38.01
IT041265,PD022422,P0115,5,759.86,0.0
IT041266,PD022423,P0088,3,553.72,0.0
IT041267,PD022423,P0065,3,17.69,3.12
IT041268,PD022424,P0021,4,116.9,0.0
IT041269,PD022425,P0139,4,647.5,34.08
IT041270,PD022426,P0008,4,166.82,0.0
IT041271,PD022427,P0015,2,509.67,0.0
IT041272,PD022427,P0039,3,659.01,0.0
IT041273,PD022428,P0133,1,747.61,0.0
IT041274,PD022428,P0021,1,105.21,11.69
IT041275,PD022429,P0012,5,258.94,0.0
IT041276,PD022429,P0059,2,686.07,0.0
IT041277,PD022429,P0093,3,218.86,11.52
IT041278,PD022430,P0076,4,773.4,0.0
IT041279,PD022431,P0122,3,662.07,116.84
IT041280,PD022431,P0121,5,760.27,40.01
IT041281,PD022431,P0062,1,280.53,0.0
IT041282,PD022432,P0122,5,778.91,0.0
IT041283,PD022432,P0092,4,787.12,0.0
IT041284,PD022433,P0098,5,298.09,0.0
IT041285,PD022433,P0109,3,243.7,43.01
IT041286,PD022434,P0110,1,473.82,83.62
IT041287,PD022435,P0039,5,659.01,0.0
IT041288,PD022435,P0023,5,219.53,11.55
IT041289,PD022435,P0109,1,243.7,43.01
IT041290,PD022435,P0137,3,665.11,73.9
IT041291,PD022436,P0037,3,19.61,0.0
IT041292,PD022437,P0055,2,185.45,20.61
IT041293,PD022437,P0009,5,242.14,26.9
IT041294,PD022437,P0114,5,827.46,0.0
IT041295,PD022438,P0002,4,532.28,93.93
IT041296,PD022438,P0062,3,252.48,28.05
IT041297,PD022439,P0098,1,298.09,0.0
IT041298,PD022439,P0145,2,254.26,0.0
IT041299,PD022439,P0132,4,125.37,6.6
IT041300,PD022439,P0020,1,557.01,29.32
IT041301,PD022440,P0120,4,470.87,83.1
IT041302,PD022441,P0083,1,90.39,0.0
IT041303,PD022442,P0091,2,299.79,0.0
IT041304,PD022442,P0019,2,511.76,13.47
IT041305,PD022442,P0085,1,46.6,2.45
IT041306,PD022443,P0086,5,522.69,58.08
IT041307,PD022444,P0034,4,132.67,0.0
IT041308,PD022444,P0087,4,420.47,22.13
IT041309,PD022445,P0059,5,686.07,0.0
IT041310,PD022446,P0051,1,41.24,0.0
IT041311,PD022446,P0105,4,17.31,1.92
IT041312,PD022446,P0004,3,63.5,0.0
IT041313,PD022447,P0022,3,39.34,4.37
IT041314,PD022448,P0032,2,671.65,35.35
IT041315,PD022448,P0129,2,796.69,0.0
IT041316,PD022449,P0040,3,298.6,15.72
IT041317,PD022450,P0046,5,114.86,0.0
IT041318,PD022450,P0150,3,535.11,0.0
IT041319,PD022450,P0107,3,559.39,0.0
IT041320,PD022451,P0086,3,493.65,87.12
IT041321,PD022451,P0043,5,274.67,0.0
IT041322,PD022451,P0056,3,256.94,0.0
IT041323,PD022452,P0146,1,36.42,4.05
IT041324,PD022452,P0102,5,142.46,7.5
IT041325,PD022452,P0081,3,322.1,0.0
IT041326,PD022453,P0086,3,580.77,0.0
IT041327,PD022453,P0150,5,508.35,26.76
IT041328,PD022453,P0132,5,131.97,0.0
IT041329,PD022454,P0089,4,591.93,0.0
IT041330,PD022455,P0086,3,551.73,29.04
IT041331,PD022455,P0052,5,263.62,13.87
IT041332,PD022456,P0041,3,257.53,0.0
IT041333,PD022457,P0060,5,760.29,0.0
IT041334,PD022457,P0016,5,443.95,78.34
IT041335,PD022457,P0110,1,501.7,55.74
IT041336,PD022457,P0106,4,402.57,0.0
IT041337,PD022458,P0007,3,710.09,0.0
IT041338,PD022459,P0050,2,36.22,0.0
IT041339,PD022460,P0149,3,625.04,32.9
IT041340,PD022461,P0071,1,818.64,0.0
IT041341,PD022461,P0003,3,145.28,0.0
IT041342,PD022461,P0103,4,495.3,26.07
IT041343,PD022462,P0062,5,266.5,14.03
IT041344,PD022463,P0128,5,156.53,0.0
IT041345,PD022464,P0137,5,739.01,0.0
IT041346,PD022464,P0010,2,375.67,0.0
IT041347,PD022464,P0101,5,551.1,0.0
IT041348,PD022465,P0020,5,586.33,0.0
IT041349,PD022466,P0119,2,249.44,0.0
IT041350,PD022466,P0075,2,57.98,0.0
IT041351,PD022467,P0029,4,84.45,4.44
IT041352,PD022467,P0002,1,594.9,31.31
IT041353,PD022468,P0063,2,195.06,10.27
IT041354,PD022468,P0009,5,255.59,13.45
IT041355,PD022468,P0097,3,766.85,0.0
IT041356,PD022468,P0104,5,94.74,4.99
IT041357,PD022469,P0134,1,597.01,0.0
IT041358,PD022470,P0133,5,747.61,0.0
IT041359,PD022470,P0069,3,448.19,0.0
IT041360,PD022471,P0047,1,650.26,0.0
IT041361,PD022472,P0096,5,92.74,0.0
IT041362,PD022472,P0108,4,579.19,30.48
IT041363,PD022472,P0144,2,403.77,0.0
IT041364,PD022473,P0003,5,145.28,0.0
IT041365,PD022474,P0058,2,543.89,0.0
IT041366,PD022475,P0087,4,420.47,22.13
IT041367,PD022475,P0032,5,707.0,0.0
IT041368,PD022475,P0040,5,314.32,0.0
IT041369,PD022476,P0006,4,32.19,0.0
IT041370,PD022477,P0066,1,309.01,54.53
IT041371,PD022477,P0039,3,659.01,0.0
IT041372,PD022477,P0056,1,218.4,38.54
IT041373,PD022478,P0040,1,267.17,47.15
IT041374,PD022479,P0059,5,686.07,0.0
IT041375,PD022480,P0098,2,283.19,14.9
IT041376,PD022480,P0070,3,286.77,31.86
IT041377,PD022481,P0101,2,468.44,82.66
IT041378,PD022482,P0134,4,597.01,0.0
IT041379,PD022482,P0067,4,97.83,17.26
IT041380,PD022482,P0088,1,526.03,27.69
IT041381,PD022482,P0083,4,90.39,0.0
IT041382,PD022483,P0023,5,231.08,0.0
IT041383,PD022484,P0106,3,586.96,0.0
IT041384,PD022484,P0132,2,131.97,0.0
IT041385,PD022484,P0008,2,141.8,25.02
IT041386,PD022485,P0047,1,585.23,65.03
IT041387,PD022485,P0048,3,592.88,65.88
IT041388,PD022486,P0081,1,322.1,0.0
IT041389,PD022486,P0113,4,224.62,11.82
IT041390,PD022487,P0076,1,773.4,0.0
IT041391,PD022488,P0098,5,253.38,44.71
IT041392,PD022489,P0019,3,269.35,0.0
IT041393,PD022490,P0059,4,1372.14,0.0
IT041394,PD022490,P0067,2,109.34,5.75
IT041395,PD022490,P0001,5,294.97,32.77
IT041396,PD022491,P0025,5,471.5,0.0
IT041397,PD022492,P0001,2,311.35,16.39
IT041398,PD022492,P0141,3,758.15,0.0
IT041399,PD022492,P0124,3,353.9,18.63
IT041400,PD022493,P0038,4,605.23,0.0
IT041401,PD022494,P0081,4,322.1,0.0
IT041402,PD022495,P0033,5,249.58,0.0
IT041403,PD022496,P0112,5,93.22,0.0
IT041404,PD022497,P0118,3,178.03,0.0
IT041405,PD022497,P0007,4,710.09,0.0
IT041406,PD022497,P0008,2,166.82,0.0
IT041407,PD022498,P0149,4,657.94,0.0
IT041408,PD022498,P0128,2,156.53,0.0
IT041409,PD022498,P0092,1,787.12,0.0
IT041410,PD022498,P0070,5,302.7,15.93
IT041411,PD022498,P0119,3,249.44,0.0
IT041412,PD022499,P0087,1,442.6,0.0
IT041413,PD022500,P0138,1,397.77,44.2
IT041414,PD022500,P0039,2,659.01,0.0
IT041415,PD022501,P0038,2,574.97,30.26
IT041416,PD022501,P0013,3,356.24,39.58
IT041417,PD022501,P0060,1,760.29,0.0
IT041418,PD022502,P0050,5,34.41,1.81
IT041419,PD022502,P0033,3,212.14,37.44
IT041420,PD022503,P0084,5,282.85,0.0
IT041421,PD022504,P0060,5,760.29,0.0
IT041422,PD022505,P0109,5,272.37,14.34
IT041423,PD022506,P0081,2,306.0,16.1
IT041424,PD022507,P0126,5,221.73,39.13
IT041425,PD022508,P0041,1,117.19,0.0
IT041426,PD022509,P0014,2,181.73,0.0
IT041427,PD022509,P0084,1,254.57,28.29
IT041428,PD022510,P0122,5,778.91,0.0
IT041429,PD022510,P0138,5,397.77,44.2
IT041430,PD022511,P0109,1,258.04,28.67
IT041431,PD022512,P0019,4,255.88,13.47
IT041432,PD022513,P0058,4,543.89,0.0
IT041433,PD022514,P0043,5,274.67,0.0
IT041434,PD022514,P0023,2,231.08,0.0
IT041435,PD022514,P0057,2,751.73,39.56
IT041436,PD022515,P0036,5,659.82,0.0
IT041437,PD022515,P0040,4,298.6,15.72
IT041438,PD022516,P0070,4,318.63,0.0
IT041439,PD022516,P0017,4,69.32,0.0
IT041440,PD022516,P0092,2,669.05,118.07
IT041441,PD022516,P0090,5,797.17,0.0
IT041442,PD022517,P0128,4,148.7,7.83
IT041443,PD022517,P0110,4,501.7,55.74
IT041444,PD022518,P0078,1,838.02,0.0
IT041445,PD022519,P0054,1,357.67,0.0
IT041446,PD022520,P0076,2,773.4,0.0
IT041447,PD022520,P0084,2,282.85,0.0
IT041448,PD022521,P0040,3,314.32,0.0
IT041449,PD022521,P0119,4,249.44,0.0
IT041450,PD022521,P0003,4,145.28,0.0
IT041451,PD022521,P0144,2,403.77,0.0
IT041452,PD022522,P0125,3,819.62,0.0
IT041453,PD022522,P0035,5,69.53,7.72
IT041454,PD022523,P0080,1,213.43,0.0
IT041455,PD022523,P0078,4,838.02,0.0
IT041456,PD022523,P0091,2,299.79,0.0
IT041457,PD022524,P0057,4,791.3,0.0
IT041458,PD022524,P0092,4,747.76,39.36
IT041459,PD022525,P0145,5,254.26,0.0
IT041460,PD022526,P0104,2,99.73,0.0
IT041461,PD022527,P0124,3,335.28,37.25
IT041462,PD022527,P0105,3,17.31,1.92
IT041463,PD022528,P0061,5,654.75,34.46
IT041464,PD022529,P0032,1,636.3,70.7
IT041465,PD022529,P0051,3,37.12,4.12
IT041466,PD022530,P0100,1,755.72,0.0
IT041467,PD022530,P0134,3,537.31,59.7
IT041468,PD022531,P0127,5,725.7,0.0
IT041469,PD022531,P0080,4,213.43,0.0
IT041470,PD022531,P0094,5,697.38,0.0
IT041471,PD022531,P0123,2,26.51,1.4
IT041472,PD022532,P0075,1,57.98,0.0
IT041473,PD022533,P0034,4,132.67,0.0
IT041474,PD022534,P0116,3,678.67,0.0
IT041475,PD022535,P0139,2,681.58,0.0
IT041476,PD022535,P0058,3,543.89,0.0
IT041477,PD022535,P0018,1,821.3,0.0
IT041478,PD022535,P0099,1,621.17,0.0
IT041479,PD022536,P0068,5,681.98,120.35
IT041480,PD022536,P0111,5,564.11,0.0
IT041481,PD022537,P0007,2,674.59,35.5
IT041482,PD022538,P0058,1,543.89,0.0
IT041483,PD022538,P0023,5,231.08,0.0
IT041484,PD022539,P0053,4,772.82,0.0
