item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
46046,25649,52,2,2043.74,0.0
46047,25649,22,2,197.08,0.0
46048,25650,1,3,296.1,0.09
46049,25650,16,1,496.88,0.0
46050,25650,28,1,2193.39,0.0
46051,25651,100,4,2204.54,0.03
46052,25651,21,1,682.1,0.0
46053,25651,62,2,1585.14,0.0
46054,25652,133,4,2453.25,0.0
46055,25653,57,4,518.85,0.08
46056,25653,111,1,129.34,0.0
46057,25653,138,2,306.8,0.0
46058,25654,90,4,1021.36,0.0
46059,25655,28,2,2193.39,0.0
46060,25655,60,2,858.45,0.13
46061,25655,39,3,1707.1,0.0
46062,25656,42,4,28.05,0.0
46063,25657,66,3,1449.0,0.0
46064,25657,58,2,1631.7,0.0
46065,25657,109,4,642.78,0.0
46066,25658,136,2,288.84,0.0
46067,25658,84,1,755.84,0.0
46068,25658,44,3,1279.05,0.0
46069,25659,51,2,2368.43,0.0
46070,25659,53,4,1919.27,0.0
46071,25659,131,4,834.09,0.0
46072,25660,43,1,673.2,0.03
46073,25660,130,2,572.85,0.12
46074,25661,7,4,1060.41,0.0
46075,25661,130,3,572.85,0.0
46076,25662,10,3,553.98,0.0
46077,25663,117,3,123.74,0.0
46078,25663,113,4,1115.75,0.0
46079,25664,63,3,2151.9,0.0
46080,25665,143,4,2303.51,0.0
46081,25665,39,4,1707.1,0.0
46082,25666,142,2,508.65,0.0
46083,25667,86,3,161.77,0.0
46084,25667,56,2,2323.71,0.13
46085,25668,78,2,432.45,0.0
46086,25669,99,1,1274.59,0.0
46087,25669,87,2,2300.08,0.0
46088,25670,28,2,2193.39,0.0
46089,25671,46,2,513.3,0.0
46090,25671,17,3,585.19,0.0
46091,25672,23,4,1828.23,0.0
46092,25673,138,3,306.8,0.0
46093,25674,44,4,1279.05,0.02
46094,25674,110,3,248.9,0.0
46095,25675,36,1,1984.36,0.07
46096,25675,5,1,597.0,0.1
46097,25676,53,1,1919.27,0.0
46098,25676,51,4,2368.43,0.0
46099,25677,72,1,636.67,0.1
46100,25678,130,3,572.85,0.0
46101,25679,70,3,1640.57,0.0
46102,25680,111,2,129.34,0.0
46103,25681,92,2,223.32,0.03
46104,25681,45,1,760.14,0.04
46105,25682,38,3,1332.2,0.03
46106,25682,58,4,1631.7,0.0
46107,25682,94,1,1680.92,0.0
46108,25683,126,3,681.68,0.0
46109,25683,147,2,495.76,0.06
46110,25684,127,2,968.7,0.0
46111,25684,4,2,1066.37,0.0
46112,25685,3,4,1856.86,0.0
46113,25686,73,4,367.65,0.0
46114,25686,108,2,1592.91,0.02
46115,25686,91,4,630.61,0.0
46116,25687,96,2,1153.92,0.0
46117,25687,73,1,367.65,0.09
46118,25687,13,1,1159.37,0.0
46119,25688,26,2,588.04,0.0
46120,25688,92,4,223.32,0.0
46121,25688,48,1,2297.86,0.0
46122,25689,26,4,588.04,0.0
46123,25689,48,1,2297.86,0.0
46124,25689,114,1,43.98,0.14
46125,25690,110,1,248.9,0.11
46126,25690,97,2,43.1,0.06
46127,25691,91,1,630.61,0.0
46128,25691,12,1,1517.24,0.0
46129,25692,12,3,1517.24,0.0
46130,25692,143,4,2303.51,0.0
46131,25692,52,3,2043.74,0.0
46132,25693,51,1,2368.43,0.1
46133,25693,71,3,1018.5,0.0
46134,25694,30,3,1157.95,0.0
46135,25694,46,1,513.3,0.0
46136,25695,32,3,1469.77,0.13
46137,25695,129,3,887.15,0.0
46138,25696,7,4,1060.41,0.0
46139,25696,14,1,215.42,0.13
46140,25697,75,4,2023.9,0.09
46141,25698,81,2,2317.76,0.0
46142,25698,97,4,43.1,0.0
46143,25699,112,3,1600.04,0.01
46144,25699,65,2,348.13,0.0
46145,25700,89,1,189.93,0.02
46146,25701,38,4,1332.2,0.0
46147,25702,143,1,2303.51,0.0
46148,25702,83,1,1661.44,0.0
46149,25702,38,3,1332.2,0.0
46150,25703,87,4,2300.08,0.0
46151,25703,33,2,917.75,0.01
46152,25704,49,1,68.3,0.0
46153,25704,81,4,2317.76,0.04
46154,25705,55,2,2183.63,0.15
46155,25705,95,2,1001.55,0.0
46156,25706,53,4,1919.27,0.0
46157,25706,138,4,306.8,0.0
46158,25706,116,3,1464.62,0.0
46159,25707,72,1,636.67,0.0
46160,25707,150,3,773.61,0.13
46161,25708,118,1,2249.33,0.07
46162,25709,7,4,1060.41,0.0
46163,25709,97,1,43.1,0.0
46164,25710,56,1,2323.71,0.0
46165,25711,85,1,1844.63,0.0
46166,25711,125,4,2009.54,0.14
46167,25712,107,2,542.36,0.0
46168,25712,128,3,571.64,0.09
46169,25713,138,2,306.8,0.0
46170,25713,107,1,542.36,0.1
46171,25714,43,1,673.2,0.0
46172,25715,68,3,1654.28,0.0
46173,25715,62,2,1585.14,0.0
46174,25716,101,3,726.77,0.11
46175,25716,85,2,1844.63,0.0
46176,25716,22,4,197.08,0.0
46177,25717,116,4,1464.62,0.0
46178,25717,130,2,572.85,0.0
46179,25718,40,4,1882.18,0.0
46180,25719,145,3,1277.66,0.0
46181,25719,103,3,1331.77,0.08
46182,25720,135,1,1459.86,0.0
46183,25720,141,3,1804.19,0.0
46184,25721,13,3,1159.37,0.04
46185,25721,50,2,613.84,0.0
46186,25722,58,3,1631.7,0.0
46187,25722,59,2,1139.69,0.0
46188,25723,61,1,1479.33,0.0
46189,25724,31,2,1867.57,0.0
46190,25724,94,1,1680.92,0.0
46191,25725,28,1,2193.39,0.0
46192,25725,110,2,248.9,0.13
46193,25726,47,4,1357.66,0.0
46194,25726,73,2,367.65,0.0
46195,25726,102,1,1764.78,0.0
46196,25727,85,1,1844.63,0.0
46197,25727,125,3,2009.54,0.0
46198,25728,7,1,1060.41,0.0
46199,25729,3,4,1856.86,0.0
46200,25729,71,3,1018.5,0.05
46201,25729,55,1,2183.63,0.0
46202,25730,14,1,215.42,0.0
46203,25731,45,1,760.14,0.0
46204,25731,121,3,1878.7,0.0
46205,25732,80,4,959.85,0.0
46206,25733,41,3,296.65,0.0
46207,25733,63,3,2151.9,0.0
46208,25734,135,2,1459.86,0.0
46209,25734,118,2,2249.33,0.07
46210,25735,146,3,1017.95,0.0
46211,25736,78,4,432.45,0.14
46212,25736,8,4,2027.39,0.09
46213,25736,51,1,2368.43,0.0
46214,25737,17,3,585.19,0.0
46215,25737,84,1,755.84,0.12
46216,25737,105,1,675.88,0.0
46217,25738,84,4,755.84,0.0
46218,25738,12,3,1517.24,0.0
46219,25739,117,3,123.74,0.0
46220,25739,62,4,1585.14,0.0
46221,25740,87,2,2300.08,0.0
46222,25740,35,3,2155.54,0.0
46223,25741,33,1,917.75,0.0
46224,25742,53,1,1919.27,0.0
46225,25742,126,1,681.68,0.0
46226,25743,74,1,639.52,0.1
46227,25743,121,4,1878.7,0.0
46228,25744,130,1,572.85,0.0
46229,25744,106,3,1391.99,0.0
46230,25744,16,4,496.88,0.0
46231,25745,110,3,248.9,0.0
46232,25745,113,1,1115.75,0.0
46233,25746,28,4,2193.39,0.0
46234,25746,85,3,1844.63,0.07
46235,25747,147,3,495.76,0.05
46236,25747,7,4,1060.41,0.0
46237,25748,120,3,2212.65,0.0
46238,25749,7,3,1060.41,0.0
46239,25749,99,3,1274.59,0.0
46240,25750,113,4,1115.75,0.0
46241,25750,76,4,145.46,0.0
46242,25751,65,2,348.13,0.0
46243,25752,63,4,2151.9,0.0
46244,25752,2,3,573.56,0.07
46245,25753,76,2,145.46,0.05
46246,25753,64,3,710.62,0.0
46247,25753,15,3,1553.93,0.0
46248,25754,47,1,1357.66,0.01
46249,25754,79,4,2164.33,0.11
46250,25754,37,2,974.22,0.02
46251,25755,59,4,1139.69,0.03
46252,25756,98,1,2490.32,0.0
46253,25757,74,4,639.52,0.0
46254,25757,90,2,1021.36,0.0
46255,25758,52,1,2043.74,0.0
46256,25758,104,3,762.46,0.13
46257,25758,102,2,1764.78,0.0
46258,25759,126,3,681.68,0.0
46259,25759,145,4,1277.66,0.05
46260,25760,22,1,197.08,0.0
46261,25760,76,2,145.46,0.0
46262,25761,126,2,681.68,0.0
46263,25762,57,1,518.85,0.0
46264,25762,3,3,1856.86,0.12
46265,25762,121,1,1878.7,0.0
46266,25763,111,3,129.34,0.0
46267,25763,27,2,1014.89,0.0
46268,25764,45,1,760.14,0.0
46269,25765,4,2,1066.37,0.12
46270,25765,6,2,513.12,0.0
46271,25765,9,3,1751.39,0.0
46272,25766,121,3,1878.7,0.04
46273,25766,77,1,2423.11,0.0
46274,25766,88,2,2402.73,0.0
46275,25767,81,1,2317.76,0.0
46276,25767,141,3,1804.19,0.0
46277,25768,113,1,1115.75,0.0
46278,25769,121,2,1878.7,0.0
46279,25769,78,2,432.45,0.03
46280,25769,11,2,250.01,0.0
46281,25770,137,1,1970.34,0.14
46282,25770,10,1,553.98,0.09
46283,25771,94,1,1680.92,0.0
46284,25771,47,4,1357.66,0.1
46285,25772,11,3,250.01,0.0
46286,25772,80,4,959.85,0.14
46287,25773,37,2,974.22,0.0
46288,25773,23,4,1828.23,0.02
46289,25774,32,2,1469.77,0.05
46290,25774,40,4,1882.18,0.06
46291,25775,50,3,613.84,0.0
46292,25775,124,2,2312.73,0.0
46293,25776,107,1,542.36,0.04
46294,25777,24,2,689.47,0.0
46295,25778,97,2,43.1,0.07
46296,25779,76,2,145.46,0.12
46297,25780,107,4,542.36,0.0
46298,25781,127,3,968.7,0.0
46299,25781,29,2,1258.09,0.13
46300,25782,86,1,161.77,0.0
46301,25783,25,3,1401.24,0.0
46302,25783,85,4,1844.63,0.0
46303,25784,63,4,2151.9,0.1
46304,25784,54,2,2368.18,0.04
46305,25785,120,1,2212.65,0.13
46306,25785,60,2,858.45,0.0
46307,25786,100,3,2204.54,0.0
46308,25786,62,4,1585.14,0.0
46309,25786,94,1,1680.92,0.0
46310,25787,122,2,2164.22,0.12
46311,25787,141,3,1804.19,0.0
46312,25788,59,2,1139.69,0.0
46313,25788,149,3,1431.38,0.0
46314,25789,117,4,123.74,0.0
46315,25789,140,3,1309.4,0.02
46316,25790,23,4,1828.23,0.0
46317,25791,144,2,2123.08,0.03
46318,25792,20,3,423.38,0.11
46319,25793,71,3,1018.5,0.13
46320,25793,72,1,636.67,0.0
46321,25793,95,1,1001.55,0.0
46322,25794,13,1,1159.37,0.0
46323,25795,121,4,1878.7,0.0
46324,25795,57,1,518.85,0.0
46325,25796,27,2,1014.89,0.0
46326,25797,38,4,1332.2,0.0
46327,25798,109,3,642.78,0.0
46328,25798,99,3,1274.59,0.0
46329,25799,98,4,2490.32,0.0
46330,25800,99,2,1274.59,0.11
46331,25800,111,1,129.34,0.01
46332,25801,10,2,553.98,0.0
46333,25802,65,1,348.13,0.0
46334,25802,108,4,1592.91,0.0
46335,25803,58,2,1631.7,0.0
46336,25804,77,3,2423.11,0.0
46337,25805,117,4,123.74,0.0
46338,25806,75,2,2023.9,0.0
46339,25807,59,3,1139.69,0.0
46340,25808,107,3,542.36,0.0
46341,25808,29,1,1258.09,0.0
46342,25809,97,2,43.1,0.0
46343,25810,44,3,1279.05,0.0
46344,25811,106,2,1391.99,0.08
46345,25812,111,4,129.34,0.0
46346,25813,51,4,2368.43,0.02
46347,25814,58,1,1631.7,0.0
46348,25815,61,2,1479.33,0.0
46349,25815,79,2,2164.33,0.0
46350,25816,113,3,1115.75,0.0
46351,25816,80,1,959.85,0.0
46352,25817,147,4,495.76,0.0
46353,25817,46,2,513.3,0.08
46354,25818,7,3,1060.41,0.0
46355,25819,97,2,43.1,0.0
46356,25819,92,1,223.32,0.09
46357,25819,135,1,1459.86,0.0
46358,25820,111,4,129.34,0.0
46359,25820,108,2,1592.91,0.11
46360,25820,44,3,1279.05,0.05
46361,25821,23,4,1828.23,0.01
46362,25822,84,2,755.84,0.15
46363,25822,76,4,145.46,0.0
46364,25823,113,3,1115.75,0.0
46365,25824,63,1,2151.9,0.0
46366,25824,139,3,651.71,0.0
46367,25825,83,4,1661.44,0.0
46368,25825,51,2,2368.43,0.0
46369,25825,127,4,968.7,0.0
46370,25826,21,1,682.1,0.0
46371,25826,20,2,423.38,0.0
46372,25827,133,4,2453.25,0.0
46373,25828,3,1,1856.86,0.0
46374,25828,71,4,1018.5,0.1
46375,25829,88,3,2402.73,0.01
46376,25830,10,4,553.98,0.0
46377,25830,18,3,2141.19,0.0
46378,25831,4,1,1066.37,0.01
46379,25832,83,1,1661.44,0.04
46380,25832,19,3,709.37,0.04
46381,25832,40,3,1882.18,0.0
46382,25833,143,2,2303.51,0.0
46383,25833,110,3,248.9,0.0
46384,25833,134,2,306.05,0.0
46385,25834,142,4,508.65,0.0
46386,25834,33,1,917.75,0.11
46387,25834,90,2,1021.36,0.13
46388,25835,121,1,1878.7,0.09
46389,25836,3,2,1856.86,0.09
46390,25836,139,2,651.71,0.0
46391,25837,108,4,1592.91,0.13
46392,25838,143,2,2303.51,0.14
46393,25839,135,2,1459.86,0.0
46394,25839,90,2,1021.36,0.04
46395,25839,86,3,161.77,0.0
46396,25840,30,1,1157.95,0.0
46397,25840,150,3,773.61,0.0
46398,25841,116,2,1464.62,0.0
46399,25842,53,4,1919.27,0.11
46400,25842,33,2,917.75,0.0
46401,25843,91,3,630.61,0.03
46402,25843,11,2,250.01,0.13
46403,25843,79,1,2164.33,0.03
46404,25844,48,4,2297.86,0.0
46405,25844,40,3,1882.18,0.0
46406,25844,120,3,2212.65,0.0
46407,25845,81,2,2317.76,0.0
46408,25845,109,1,642.78,0.0
46409,25846,7,2,1060.41,0.0
46410,25847,29,2,1258.09,0.05
46411,25848,33,1,917.75,0.0
46412,25848,99,3,1274.59,0.0
46413,25849,14,1,215.42,0.0
46414,25849,3,1,1856.86,0.0
46415,25850,16,4,496.88,0.08
46416,25851,112,2,1600.04,0.02
46417,25851,51,3,2368.43,0.0
46418,25851,144,4,2123.08,0.01
46419,25852,102,3,1764.78,0.0
46420,25853,24,2,689.47,0.0
46421,25853,6,4,513.12,0.0
46422,25854,128,1,571.64,0.0
46423,25855,18,1,2141.19,0.0
46424,25856,47,2,1357.66,0.0
46425,25856,106,3,1391.99,0.0
46426,25856,103,3,1331.77,0.0
46427,25857,54,1,2368.18,0.12
46428,25857,132,1,890.84,0.0
46429,25858,46,1,513.3,0.04
46430,25859,33,3,917.75,0.0
46431,25859,142,3,508.65,0.03
46432,25860,73,3,367.65,0.02
46433,25860,29,4,1258.09,0.0
46434,25861,109,3,642.78,0.0
46435,25861,80,1,959.85,0.0
46436,25862,19,1,709.37,0.0
46437,25863,14,2,215.42,0.0
46438,25863,115,4,2261.74,0.0
46439,25864,16,2,496.88,0.0
46440,25865,94,4,1680.92,0.07
46441,25865,90,2,1021.36,0.0
46442,25866,107,1,542.36,0.13
46443,25866,146,3,1017.95,0.0
46444,25867,138,1,306.8,0.08
46445,25867,14,4,215.42,0.09
46446,25868,16,2,496.88,0.0
46447,25869,13,1,1159.37,0.0
46448,25870,19,3,709.37,0.01
46449,25870,47,1,1357.66,0.0
46450,25870,52,2,2043.74,0.0
46451,25871,145,2,1277.66,0.08
46452,25871,41,1,296.65,0.0
46453,25872,25,1,1401.24,0.0
46454,25872,105,3,675.88,0.0
46455,25872,63,4,2151.9,0.0
46456,25873,5,1,597.0,0.09
46457,25873,82,2,1069.06,0.06
46458,25874,125,3,2009.54,0.0
46459,25874,9,4,1751.39,0.0
46460,25874,113,2,1115.75,0.1
46461,25875,39,3,1707.1,0.05
46462,25875,48,3,2297.86,0.0
46463,25875,9,3,1751.39,0.0
46464,25876,103,4,1331.77,0.0
46465,25877,135,1,1459.86,0.0
46466,25877,86,4,161.77,0.0
46467,25878,51,4,2368.43,0.0
46468,25878,120,3,2212.65,0.0
46469,25879,97,3,43.1,0.0
46470,25880,12,1,1517.24,0.0
46471,25880,2,2,573.56,0.0
46472,25881,100,3,2204.54,0.0
46473,25881,145,4,1277.66,0.0
46474,25882,43,4,673.2,0.0
46475,25882,92,2,223.32,0.0
46476,25882,134,3,306.05,0.0
46477,25883,103,4,1331.77,0.0
46478,25884,53,2,1919.27,0.0
46479,25885,38,3,1332.2,0.08
46480,25886,67,3,2022.59,0.0
46481,25887,44,2,1279.05,0.01
46482,25888,49,1,68.3,0.07
46483,25889,121,2,1878.7,0.0
46484,25889,110,4,248.9,0.0
46485,25889,69,2,1178.22,0.14
46486,25890,136,1,288.84,0.0
46487,25890,3,3,1856.86,0.04
46488,25891,1,2,296.1,0.12
46489,25891,132,2,890.84,0.0
46490,25891,98,3,2490.32,0.0
46491,25892,31,3,1867.57,0.0
46492,25893,87,1,2300.08,0.0
46493,25894,106,3,1391.99,0.0
46494,25894,137,4,1970.34,0.0
46495,25895,92,2,223.32,0.09
46496,25895,44,1,1279.05,0.0
46497,25895,137,2,1970.34,0.0
46498,25896,12,3,1517.24,0.0
46499,25896,31,3,1867.57,0.0
46500,25897,150,4,773.61,0.0
46501,25898,51,2,2368.43,0.05
46502,25899,45,4,760.14,0.0
46503,25900,25,2,1401.24,0.02
46504,25900,90,4,1021.36,0.0
46505,25901,22,1,197.08,0.02
46506,25901,111,3,129.34,0.12
46507,25902,146,1,1017.95,0.07
46508,25903,23,4,1828.23,0.0
46509,25903,27,2,1014.89,0.0
46510,25904,19,4,709.37,0.0
46511,25904,54,2,2368.18,0.0
46512,25905,58,4,1631.7,0.0
46513,25905,149,1,1431.38,0.0
46514,25905,121,4,1878.7,0.0
46515,25906,114,2,43.98,0.0
46516,25906,25,3,1401.24,0.11
46517,25907,58,3,1631.7,0.0
46518,25908,126,1,681.68,0.06
46519,25909,7,1,1060.41,0.13
46520,25909,67,1,2022.59,0.0
46521,25910,15,2,1553.93,0.0
46522,25910,142,1,508.65,0.07
46523,25911,107,2,542.36,0.0
46524,25912,2,4,573.56,0.0
46525,25912,14,1,215.42,0.0
46526,25912,55,4,2183.63,0.14
46527,25913,12,2,1517.24,0.0
46528,25913,42,2,28.05,0.0
46529,25913,1,1,296.1,0.0
46530,25914,86,4,161.77,0.0
46531,25914,133,3,2453.25,0.0
46532,25914,120,3,2212.65,0.0
46533,25915,102,2,1764.78,0.0
46534,25916,137,2,1970.34,0.0
46535,25916,116,1,1464.62,0.03
46536,25916,133,1,2453.25,0.0
46537,25917,11,4,250.01,0.0
46538,25917,123,3,2205.91,0.0
46539,25918,69,4,1178.22,0.0
46540,25919,106,1,1391.99,0.08
46541,25919,4,3,1066.37,0.11
46542,25920,6,4,513.12,0.0
46543,25920,52,4,2043.74,0.0
46544,25920,113,4,1115.75,0.1
46545,25921,25,4,1401.24,0.01
46546,25921,83,4,1661.44,0.0
46547,25922,14,2,215.42,0.11
46548,25922,14,1,215.42,0.0
46549,25923,54,1,2368.18,0.14
46550,25923,45,4,760.14,0.0
46551,25924,67,3,2022.59,0.0
46552,25924,17,1,585.19,0.13
46553,25925,126,4,681.68,0.0
46554,25926,133,4,2453.25,0.0
46555,25926,24,1,689.47,0.14
46556,25927,150,1,773.61,0.0
46557,25928,93,2,1316.5,0.0
46558,25929,113,1,1115.75,0.0
46559,25929,36,2,1984.36,0.08
46560,25930,146,3,1017.95,0.1
46561,25930,12,3,1517.24,0.01
46562,25931,114,3,43.98,0.04
46563,25931,24,3,689.47,0.08
46564,25931,3,1,1856.86,0.12
46565,25932,134,2,306.05,0.0
46566,25933,3,2,1856.86,0.0
46567,25933,77,3,2423.11,0.0
46568,25934,1,1,296.1,0.0
46569,25935,78,1,432.45,0.08
46570,25936,24,1,689.47,0.14
46571,25937,38,1,1332.2,0.0
46572,25937,94,1,1680.92,0.0
46573,25938,19,2,709.37,0.11
46574,25938,8,3,2027.39,0.0
46575,25938,32,1,1469.77,0.0
46576,25939,31,1,1867.57,0.0
46577,25940,142,4,508.65,0.08
46578,25941,15,4,1553.93,0.12
46579,25941,90,1,1021.36,0.0
46580,25942,148,2,1699.75,0.0
46581,25942,75,4,2023.9,0.0
46582,25943,47,2,1357.66,0.0
46583,25943,130,1,572.85,0.0
46584,25943,28,4,2193.39,0.0
46585,25944,23,1,1828.23,0.01
46586,25944,125,1,2009.54,0.0
46587,25945,52,4,2043.74,0.0
46588,25945,1,3,296.1,0.0
46589,25945,5,4,597.0,0.08
46590,25946,96,2,1153.92,0.08
46591,25947,114,3,43.98,0.0
46592,25947,139,1,651.71,0.05
46593,25947,63,3,2151.9,0.0
46594,25948,75,4,2023.9,0.0
46595,25948,119,2,1673.99,0.0
46596,25949,133,4,2453.25,0.14
46597,25950,50,2,613.84,0.0
46598,25950,25,2,1401.24,0.0
46599,25950,11,1,250.01,0.0
46600,25951,142,2,508.65,0.01
46601,25952,52,1,2043.74,0.0
46602,25953,108,4,1592.91,0.0
46603,25953,5,4,597.0,0.0
46604,25954,114,1,43.98,0.03
46605,25954,23,4,1828.23,0.0
46606,25955,30,1,1157.95,0.0
46607,25955,81,4,2317.76,0.0
46608,25956,50,2,613.84,0.0
46609,25957,34,3,1283.63,0.02
46610,25958,25,2,1401.24,0.0
46611,25958,61,4,1479.33,0.01
46612,25959,53,4,1919.27,0.0
46613,25960,32,2,1469.77,0.1
46614,25960,73,3,367.65,0.0
46615,25961,67,2,2022.59,0.13
46616,25961,73,4,367.65,0.0
46617,25962,64,2,710.62,0.0
46618,25962,42,3,28.05,0.0
46619,25962,107,3,542.36,0.0
46620,25963,111,1,129.34,0.0
46621,25963,50,2,613.84,0.01
46622,25964,58,1,1631.7,0.0
46623,25964,5,4,597.0,0.0
46624,25965,149,4,1431.38,0.0
46625,25966,122,3,2164.22,0.1
46626,25966,113,2,1115.75,0.0
46627,25967,10,3,553.98,0.0
46628,25967,28,3,2193.39,0.0
46629,25967,137,1,1970.34,0.0
46630,25968,143,3,2303.51,0.0
46631,25968,81,2,2317.76,0.0
46632,25968,23,1,1828.23,0.04
46633,25969,52,4,2043.74,0.0
46634,25970,104,3,762.46,0.0
46635,25971,26,4,588.04,0.13
46636,25971,139,4,651.71,0.0
46637,25972,78,3,432.45,0.0
46638,25973,120,3,2212.65,0.05
46639,25974,59,4,1139.69,0.0
46640,25975,25,4,1401.24,0.0
46641,25975,95,4,1001.55,0.0
46642,25976,145,4,1277.66,0.0
46643,25976,34,1,1283.63,0.06
46644,25977,30,1,1157.95,0.0
46645,25977,82,3,1069.06,0.09
46646,25977,66,2,1449.0,0.04
46647,25978,147,4,495.76,0.0
46648,25979,19,2,709.37,0.0
46649,25980,57,4,518.85,0.0
46650,25981,15,2,1553.93,0.0
46651,25981,137,3,1970.34,0.0
46652,25982,77,1,2423.11,0.0
46653,25982,94,1,1680.92,0.0
46654,25983,81,3,2317.76,0.0
46655,25983,100,3,2204.54,0.0
46656,25984,104,3,762.46,0.0
46657,25984,10,4,553.98,0.0
46658,25984,112,1,1600.04,0.0
46659,25985,65,4,348.13,0.0
46660,25985,71,1,1018.5,0.0
46661,25985,140,1,1309.4,0.0
46662,25986,9,2,1751.39,0.0
46663,25987,52,1,2043.74,0.0
46664,25988,67,1,2022.59,0.0
46665,25989,72,4,636.67,0.09
46666,25990,105,4,675.88,0.0
46667,25991,78,1,432.45,0.01
46668,25992,51,3,2368.43,0.05
46669,25992,96,3,1153.92,0.0
46670,25992,70,2,1640.57,0.08
46671,25993,42,3,28.05,0.0
46672,25994,102,3,1764.78,0.04
46673,25994,111,2,129.34,0.0
46674,25995,108,2,1592.91,0.13
46675,25996,70,2,1640.57,0.0
46676,25997,103,3,1331.77,0.01
46677,25998,142,4,508.65,0.0
46678,25999,62,4,1585.14,0.0
46679,25999,124,4,2312.73,0.0
46680,26000,142,2,508.65,0.0
46681,26000,76,1,145.46,0.0
46682,26000,118,4,2249.33,0.0
46683,26001,143,4,2303.51,0.0
46684,26002,50,2,613.84,0.0
46685,26002,58,1,1631.7,0.0
46686,26003,88,3,2402.73,0.03
46687,26003,110,1,248.9,0.0
46688,26004,96,4,1153.92,0.0
46689,26005,131,4,834.09,0.0
46690,26006,93,2,1316.5,0.09
46691,26007,38,2,1332.2,0.14
46692,26007,12,3,1517.24,0.11
46693,26008,123,3,2205.91,0.08
46694,26008,4,2,1066.37,0.07
46695,26009,90,4,1021.36,0.0
46696,26009,10,1,553.98,0.15
46697,26010,65,2,348.13,0.0
46698,26011,93,3,1316.5,0.0
46699,26012,29,1,1258.09,0.0
46700,26012,88,4,2402.73,0.0
46701,26012,50,4,613.84,0.01
46702,26013,142,2,508.65,0.11
46703,26013,107,3,542.36,0.0
46704,26014,82,1,1069.06,0.0
46705,26014,73,4,367.65,0.0
46706,26015,129,1,887.15,0.0
46707,26015,77,3,2423.11,0.0
46708,26016,17,3,585.19,0.02
46709,26016,94,4,1680.92,0.0
46710,26017,146,4,1017.95,0.04
46711,26017,24,2,689.47,0.0
46712,26018,9,4,1751.39,0.07
46713,26019,30,4,1157.95,0.0
46714,26020,6,1,513.12,0.0
46715,26020,140,3,1309.4,0.11
46716,26021,69,2,1178.22,0.0
46717,26022,145,4,1277.66,0.0
46718,26023,17,3,585.19,0.08
46719,26024,96,3,1153.92,0.0
46720,26025,27,3,1014.89,0.0
46721,26026,130,3,572.85,0.0
46722,26026,36,4,1984.36,0.0
46723,26027,60,3,858.45,0.03
46724,26027,134,2,306.05,0.0
46725,26028,119,1,1673.99,0.15
46726,26028,147,3,495.76,0.0
46727,26029,126,2,681.68,0.0
46728,26029,93,1,1316.5,0.0
46729,26030,97,2,43.1,0.0
46730,26030,32,2,1469.77,0.06
46731,26031,47,4,1357.66,0.09
46732,26031,54,4,2368.18,0.02
46733,26031,48,4,2297.86,0.0
46734,26032,35,2,2155.54,0.0
46735,26033,6,2,513.12,0.0
46736,26033,59,3,1139.69,0.0
46737,26034,125,3,2009.54,0.0
46738,26034,87,2,2300.08,0.0
46739,26035,104,1,762.46,0.0
46740,26036,99,2,1274.59,0.06
46741,26036,150,4,773.61,0.0
46742,26036,25,1,1401.24,0.0
46743,26037,18,1,2141.19,0.15
46744,26037,36,2,1984.36,0.0
46745,26038,77,2,2423.11,0.0
46746,26039,99,4,1274.59,0.01
46747,26040,18,2,2141.19,0.0
46748,26041,124,3,2312.73,0.06
46749,26041,79,4,2164.33,0.06
46750,26042,36,3,1984.36,0.0
46751,26042,130,3,572.85,0.0
46752,26043,130,1,572.85,0.05
46753,26043,3,2,1856.86,0.04
46754,26044,90,3,1021.36,0.0
46755,26045,77,3,2423.11,0.0
46756,26045,110,2,248.9,0.0
46757,26046,116,2,1464.62,0.0
46758,26046,59,3,1139.69,0.0
46759,26047,56,3,2323.71,0.0
46760,26047,116,4,1464.62,0.0
46761,26047,17,1,585.19,0.0
46762,26048,66,2,1449.0,0.0
46763,26048,65,3,348.13,0.12
46764,26049,15,3,1553.93,0.09
46765,26050,34,1,1283.63,0.0
46766,26050,130,4,572.85,0.0
46767,26051,98,1,2490.32,0.0
46768,26051,60,2,858.45,0.0
46769,26051,61,3,1479.33,0.0
46770,26052,22,1,197.08,0.0
46771,26053,79,3,2164.33,0.0
46772,26053,49,1,68.3,0.0
46773,26054,44,1,1279.05,0.1
46774,26054,104,2,762.46,0.0
46775,26055,115,2,2261.74,0.0
46776,26055,5,2,597.0,0.0
46777,26056,111,1,129.34,0.0
46778,26057,68,3,1654.28,0.0
46779,26057,88,4,2402.73,0.0
46780,26058,83,4,1661.44,0.0
46781,26058,65,1,348.13,0.0
46782,26058,48,1,2297.86,0.0
46783,26059,29,1,1258.09,0.01
46784,26059,55,1,2183.63,0.0
46785,26060,146,3,1017.95,0.0
46786,26060,15,3,1553.93,0.0
46787,26061,22,2,197.08,0.0
46788,26062,54,2,2368.18,0.01
46789,26063,43,3,673.2,0.14
46790,26064,119,3,1673.99,0.0
46791,26065,140,3,1309.4,0.0
46792,26065,84,2,755.84,0.0
46793,26066,61,3,1479.33,0.0
46794,26067,96,3,1153.92,0.0
46795,26067,38,4,1332.2,0.07
