pedido_id,cliente_id,loja_id,canal,data_pedido,status
26530,3923,4,Física,2022-11-22 08:30:00,Entregue
26531,1377,7,Online,2023-03-08 19:45:00,Entregue
26532,4566,4,Física,2022-02-10 21:49:00,Entregue
26533,9063,7,App,2022-12-31 20:10:00,Entregue
26534,11551,6,App,2022-01-28 02:17:00,Pendente
26535,6269,3,Física,2022-08-26 18:57:00,Entregue
26536,1160,3,Online,2022-06-22 02:37:00,Entregue
26537,7320,4,App,2022-01-16 23:19:00,Entregue
26538,4949,4,App,2022-03-23 06:09:00,Entregue
26539,7288,1,App,2023-09-25 11:49:00,Entregue
26540,1839,1,Física,2022-03-12 06:44:00,Cancelado
26541,9527,6,Online,2022-11-25 00:29:00,Cancelado
26542,8244,3,App,2022-07-27 05:12:00,Entregue
26543,4880,2,Online,2023-07-03 16:02:00,Pendente
26544,9618,1,Online,2022-03-28 12:55:00,Pendente
26545,4695,5,App,2022-09-17 11:28:00,Entregue
26546,7465,3,Física,2023-01-14 18:14:00,Pendente
26547,9279,1,Online,2023-08-12 13:50:00,Pendente
26548,9877,4,Física,2022-07-14 23:28:00,Pendente
26549,9089,7,Física,2022-03-04 00:40:00,Entregue
26550,1024,1,Física,2023-06-07 02:44:00,Cancelado
26551,10277,5,Física,2022-05-04 06:32:00,Cancelado
26552,4937,3,App,2023-11-30 08:42:00,Cancelado
26553,5561,5,Física,2023-10-13 09:30:00,Cancelado
26554,4246,3,Física,2022-01-27 14:13:00,Cancelado
26555,9535,3,Física,2023-08-15 15:14:00,Pendente
26556,1140,2,Online,2022-02-09 05:50:00,Entregue
26557,925,5,Física,2023-09-30 16:31:00,Entregue
26558,4346,2,Online,2022-04-19 23:33:00,Cancelado
26559,10798,2,App,2023-04-14 12:29:00,Entregue
26560,7347,5,App,2022-08-29 01:45:00,Entregue
26561,6105,7,App,2022-10-01 22:42:00,Cancelado
26562,9906,7,App,2022-06-30 12:01:00,Entregue
26563,3428,7,Online,2022-08-24 19:59:00,Entregue
26564,7472,2,Online,2023-11-24 01:25:00,Entregue
26565,9049,3,Online,2023-09-29 17:52:00,Cancelado
26566,7974,4,Online,2023-01-22 09:52:00,Entregue
26567,8713,1,Online,2022-06-12 20:25:00,Cancelado
26568,11049,3,Física,2022-12-12 22:33:00,Entregue
26569,9653,5,Física,2023-01-08 10:12:00,Entregue
26570,4819,7,App,2022-03-02 14:28:00,Entregue
26571,3496,7,Online,2022-04-20 00:42:00,Entregue
26572,2548,7,Online,2023-07-29 01:54:00,Entregue
26573,7815,3,Física,2022-07-10 15:56:00,Cancelado
26574,3066,3,Online,2023-12-25 21:43:00,Entregue
26575,11070,4,Física,2023-05-26 16:55:00,Cancelado
26576,8158,3,Física,2023-08-11 12:44:00,Entregue
26577,9067,7,Online,2023-12-11 20:13:00,Pendente
26578,2509,4,Física,2022-04-11 12:24:00,Entregue
26579,4948,3,Física,2022-01-11 07:14:00,Cancelado
26580,4157,7,App,2022-08-24 01:24:00,Pendente
26581,4783,1,Online,2022-05-27 18:33:00,Entregue
26582,11137,7,App,2022-06-12 14:42:00,Cancelado
26583,1034,5,Física,2022-06-17 11:11:00,Entregue
26584,11063,2,Física,2023-01-01 17:17:00,Pendente
26585,5765,7,App,2022-05-06 14:21:00,Entregue
26586,6860,5,App,2022-02-22 16:16:00,Entregue
26587,9772,5,Online,2023-02-20 02:31:00,Entregue
26588,3043,2,Online,2023-10-04 03:52:00,Pendente
26589,8609,2,App,2023-08-08 12:14:00,Pendente
26590,3149,5,Física,2023-10-03 03:12:00,Cancelado
26591,4359,3,App,2023-04-06 15:36:00,Entregue
26592,5840,5,Online,2022-10-22 18:58:00,Cancelado
26593,8724,1,Online,2022-05-25 06:40:00,Entregue
26594,11936,3,App,2023-08-19 11:58:00,Entregue
26595,4276,5,App,2022-10-21 15:42:00,Cancelado
26596,3200,4,App,2023-01-02 04:19:00,Entregue
26597,6075,3,App,2023-10-25 19:43:00,Pendente
26598,923,7,App,2022-02-07 01:02:00,Entregue
26599,11847,4,Online,2023-01-07 02:16:00,Cancelado
26600,6402,7,Física,2022-09-02 17:37:00,Cancelado
26601,9584,5,Online,2023-11-04 13:42:00,Entregue
26602,372,2,App,2023-05-21 06:27:00,Entregue
26603,5344,2,Online,2023-04-16 22:53:00,Pendente
26604,4705,3,App,2023-10-07 10:49:00,Entregue
26605,9774,6,Online,2023-06-29 05:56:00,Cancelado
26606,8787,4,Online,2022-04-04 10:27:00,Entregue
26607,3411,4,Online,2023-06-06 15:15:00,Entregue
26608,4871,5,App,2023-10-03 10:02:00,Entregue
26609,6611,2,Online,2023-08-19 13:46:00,Cancelado
26610,9707,5,Online,2022-05-30 13:58:00,Pendente
26611,2495,2,Física,2022-05-13 08:43:00,Entregue
26612,8990,2,App,2023-10-05 23:33:00,Entregue
26613,11931,4,Física,2023-07-09 23:00:00,Entregue
26614,7067,6,Online,2022-01-03 07:17:00,Entregue
26615,2485,3,Física,2022-01-01 06:30:00,Pendente
26616,4649,1,Online,2023-04-22 16:47:00,Cancelado
26617,5745,2,App,2023-08-18 14:31:00,Entregue
26618,6352,4,Física,2023-10-15 11:26:00,Entregue
26619,9571,1,Física,2023-12-15 19:18:00,Pendente
26620,3387,5,Física,2022-02-12 21:01:00,Cancelado
26621,6586,2,App,2022-09-03 15:52:00,Entregue
26622,10371,3,Online,2023-02-14 20:29:00,Pendente
26623,10199,5,Física,2023-05-30 21:23:00,Entregue
26624,6507,5,App,2022-02-11 18:17:00,Entregue
26625,7734,1,Online,2022-02-20 12:51:00,Cancelado
26626,991,2,Online,2023-10-06 23:20:00,Entregue
26627,9740,1,Física,2022-06-04 07:32:00,Pendente
26628,2931,2,Online,2022-08-09 08:27:00,Cancelado
26629,2533,7,Física,2022-11-25 22:36:00,Entregue
26630,2921,1,Online,2022-01-02 17:58:00,Entregue
26631,1565,5,Física,2023-10-22 01:04:00,Entregue
26632,9763,1,Física,2022-03-26 14:46:00,Entregue
26633,2431,2,App,2023-04-07 20:24:00,Entregue
26634,10715,2,App,2023-04-05 03:09:00,Entregue
26635,8066,6,Online,2023-05-21 01:25:00,Cancelado
26636,2984,5,Física,2022-05-30 01:19:00,Entregue
26637,8705,4,Física,2022-02-25 13:11:00,Cancelado
26638,4233,7,Física,2022-09-11 19:05:00,Entregue
26639,11754,7,Física,2023-09-25 16:04:00,Pendente
26640,8965,3,Online,2022-06-22 04:57:00,Pendente
26641,2666,6,App,2023-01-08 14:21:00,Entregue
26642,538,6,Online,2022-07-23 08:15:00,Entregue
26643,10827,7,Física,2023-07-07 03:02:00,Entregue
26644,9284,3,App,2023-12-08 21:07:00,Entregue
26645,4344,6,Física,2023-01-08 07:34:00,Cancelado
26646,6062,4,App,2023-06-11 00:55:00,Pendente
26647,3954,4,Online,2022-12-12 10:58:00,Entregue
26648,11703,2,Online,2023-05-04 09:46:00,Pendente
26649,4932,6,App,2022-02-08 21:15:00,Cancelado
26650,6195,3,Física,2022-10-02 18:11:00,Entregue
26651,6294,5,Física,2023-02-09 15:40:00,Cancelado
26652,7566,3,Física,2023-04-30 19:53:00,Cancelado
26653,10073,7,Física,2022-10-09 00:32:00,Pendente
26654,3231,3,Online,2023-10-27 02:54:00,Entregue
26655,10636,1,Online,2022-06-11 02:17:00,Entregue
26656,6621,3,App,2023-10-01 06:35:00,Entregue
26657,3124,3,Física,2022-05-24 02:43:00,Entregue
26658,10458,2,Física,2023-03-24 14:19:00,Pendente
26659,10534,7,Física,2023-09-16 18:10:00,Pendente
26660,3466,3,Online,2022-10-09 06:10:00,Cancelado
26661,8436,1,Online,2023-10-21 16:44:00,Entregue
26662,10735,5,Física,2022-11-28 20:16:00,Pendente
26663,7169,6,Física,2023-10-20 22:07:00,Pendente
26664,7426,3,App,2023-10-29 05:18:00,Cancelado
26665,8383,6,Física,2023-11-27 03:23:00,Entregue
26666,600,5,Física,2023-12-21 16:55:00,Pendente
26667,2463,3,App,2023-04-22 08:25:00,Entregue
26668,1862,5,Física,2023-01-20 20:45:00,Cancelado
26669,11248,1,Online,2023-05-08 13:10:00,Entregue
26670,1172,7,Física,2023-10-09 16:54:00,Cancelado
26671,11197,5,App,2022-05-28 13:51:00,Cancelado
26672,2235,7,App,2022-06-11 01:33:00,Entregue
26673,1627,4,Online,2023-01-25 04:54:00,Cancelado
26674,7443,4,App,2023-04-06 08:48:00,Entregue
26675,6909,6,Online,2023-09-21 22:18:00,Cancelado
26676,7519,2,Online,2023-11-02 22:53:00,Entregue
26677,6315,5,Física,2023-07-05 20:26:00,Cancelado
26678,5843,1,App,2022-04-06 00:28:00,Pendente
26679,11945,5,Online,2022-11-27 08:04:00,Pendente
26680,9685,4,Online,2023-08-01 23:40:00,Entregue
26681,10705,3,Online,2023-10-27 16:03:00,Entregue
26682,4497,1,Física,2022-08-20 18:57:00,Entregue
26683,6399,2,App,2022-03-17 11:54:00,Entregue
26684,11188,2,App,2022-12-22 01:35:00,Entregue
26685,7121,6,Online,2023-01-05 16:33:00,Entregue
26686,2218,2,Online,2023-04-08 07:55:00,Cancelado
26687,7152,4,Física,2022-03-23 23:23:00,Cancelado
26688,7169,6,Física,2023-11-01 01:28:00,Cancelado
26689,11484,3,Online,2023-09-27 14:48:00,Pendente
26690,6495,5,Física,2023-11-16 06:40:00,Entregue
26691,1295,3,Online,2023-02-28 10:56:00,Entregue
26692,7591,1,App,2023-06-17 15:10:00,Pendente
26693,6467,3,Física,2023-11-04 02:50:00,Entregue
26694,8532,2,Online,2022-08-02 18:21:00,Cancelado
26695,5189,4,App,2023-06-29 08:20:00,Entregue
26696,3084,7,Física,2023-12-23 17:00:00,Entregue
26697,3501,2,Física,2023-11-20 15:10:00,Pendente
26698,77,2,Física,2022-12-29 15:58:00,Entregue
26699,10746,5,Física,2023-03-12 17:01:00,Pendente
26700,753,1,Online,2023-08-16 02:52:00,Entregue
26701,7819,7,Física,2023-04-18 19:31:00,Entregue
26702,8218,4,App,2023-11-07 06:43:00,Pendente
26703,1765,6,Online,2023-08-22 06:04:00,Entregue
26704,2482,4,App,2023-06-13 18:42:00,Entregue
26705,4509,7,App,2022-03-18 17:52:00,Entregue
26706,7229,2,Online,2023-11-28 05:14:00,Cancelado
26707,417,2,App,2023-03-05 05:49:00,Pendente
26708,8848,6,Online,2022-09-12 04:02:00,Cancelado
26709,7497,7,Online,2022-04-03 13:09:00,Entregue
26710,212,4,App,2023-04-12 01:07:00,Entregue
26711,186,5,Física,2023-02-26 12:45:00,Entregue
26712,7915,6,App,2022-05-31 11:37:00,Cancelado
26713,7042,2,Online,2023-04-19 19:31:00,Entregue
26714,5856,2,Física,2022-08-10 17:33:00,Entregue
26715,1820,3,Online,2022-12-15 12:20:00,Entregue
26716,9617,4,Online,2022-03-05 07:08:00,Entregue
26717,948,7,Online,2022-04-26 05:42:00,Pendente
26718,10667,6,Online,2022-12-09 10:44:00,Entregue
26719,5668,4,Física,2022-12-15 10:02:00,Entregue
26720,5218,1,Online,2022-05-23 21:00:00,Entregue
26721,3398,1,Online,2023-11-04 10:22:00,Entregue
26722,879,5,Física,2023-08-08 22:01:00,Entregue
26723,1533,6,Online,2023-12-06 07:49:00,Entregue
26724,3512,1,Online,2022-12-22 02:36:00,Entregue
26725,6171,6,App,2022-04-12 15:32:00,Entregue
26726,3687,3,App,2023-07-30 09:06:00,Entregue
26727,7675,1,Online,2022-09-01 08:07:00,Entregue
26728,3078,5,Online,2023-11-20 15:15:00,Entregue
26729,6534,1,App,2022-11-23 08:06:00,Entregue
26730,6444,2,App,2022-02-16 03:36:00,Entregue
26731,7509,5,Física,2023-02-08 04:19:00,Entregue
26732,951,6,App,2022-10-31 13:59:00,Cancelado
26733,9826,2,App,2022-10-06 19:53:00,Entregue
26734,7001,7,Física,2022-09-28 13:24:00,Entregue
26735,7462,4,Física,2023-03-20 08:05:00,Entregue
26736,1711,2,Online,2023-06-21 21:17:00,Cancelado
26737,3564,6,App,2022-03-15 22:03:00,Pendente
26738,2428,2,Online,2022-09-06 16:34:00,Entregue
26739,6184,3,Online,2023-11-02 16:38:00,Pendente
26740,5064,7,App,2022-12-02 16:08:00,Entregue
26741,7616,4,Física,2022-04-07 20:05:00,Entregue
26742,6334,4,Online,2022-06-24 01:46:00,Entregue
26743,4873,1,Online,2022-08-12 22:11:00,Pendente
26744,4037,6,Online,2022-09-22 08:31:00,Entregue
26745,6433,7,Física,2023-07-30 09:27:00,Entregue
26746,973,3,App,2023-01-26 05:34:00,Entregue
26747,11738,7,Física,2022-11-20 19:04:00,Entregue
26748,3256,5,Online,2023-04-11 22:45:00,Entregue
26749,8211,7,Física,2023-10-18 05:08:00,Entregue
26750,1372,6,Online,2023-06-13 10:05:00,Entregue
26751,7857,3,Física,2022-11-20 22:50:00,Entregue
26752,11312,2,App,2023-11-15 02:45:00,Entregue
26753,3970,7,Online,2023-01-11 07:34:00,Entregue
26754,4256,1,Online,2023-02-10 03:55:00,Entregue
26755,3941,5,Física,2022-07-24 06:36:00,Entregue
26756,4062,5,Online,2022-07-29 07:12:00,Cancelado
26757,6225,3,App,2023-08-23 06:32:00,Pendente
26758,4475,7,Física,2022-04-01 23:57:00,Pendente
26759,9888,5,App,2023-04-09 15:26:00,Cancelado
26760,7686,1,Física,2022-07-22 20:33:00,Entregue
26761,11461,7,App,2022-12-17 09:47:00,Pendente
26762,1395,6,Online,2023-06-16 11:37:00,Entregue
26763,9038,5,App,2023-06-05 20:30:00,Entregue
26764,9814,3,App,2022-07-01 23:20:00,Entregue
26765,6229,2,Online,2023-06-17 09:26:00,Entregue
26766,5896,6,App,2022-01-19 09:43:00,Pendente
26767,121,6,App,2023-01-01 01:21:00,Entregue
26768,7253,7,App,2022-03-04 13:55:00,Pendente
26769,818,3,App,2022-01-20 20:47:00,Entregue
26770,2273,1,App,2023-07-24 09:21:00,Pendente
26771,6996,5,Online,2023-06-25 07:57:00,Entregue
26772,8702,7,App,2022-05-19 01:09:00,Cancelado
26773,10719,1,Online,2023-12-05 22:14:00,Pendente
26774,686,6,App,2022-12-13 17:54:00,Entregue
26775,4739,5,Online,2022-12-17 12:20:00,Entregue
26776,9452,4,Online,2023-07-27 19:18:00,Cancelado
26777,2145,6,Física,2022-12-11 12:54:00,Pendente
26778,10020,6,Física,2022-02-22 20:17:00,Entregue
26779,7030,7,Física,2022-01-14 05:51:00,Cancelado
26780,3623,7,App,2022-10-05 17:37:00,Cancelado
26781,5116,7,Física,2022-02-05 03:50:00,Entregue
26782,10885,1,Física,2022-05-06 20:30:00,Entregue
26783,1180,6,Física,2023-12-04 18:59:00,Cancelado
26784,5262,4,Online,2023-07-22 22:50:00,Entregue
26785,9986,3,Física,2022-10-27 16:29:00,Entregue
26786,10678,5,Online,2023-02-26 02:27:00,Entregue
26787,10161,7,App,2022-04-23 09:52:00,Entregue
26788,10054,5,Online,2023-12-10 16:37:00,Pendente
26789,8738,4,App,2022-02-20 20:04:00,Entregue
26790,3934,4,Online,2022-02-18 04:48:00,Entregue
26791,8214,2,App,2023-10-18 20:34:00,Pendente
26792,11001,2,Física,2022-12-19 06:38:00,Entregue
26793,6042,2,Física,2023-01-24 14:42:00,Pendente
26794,4445,5,Física,2022-09-12 12:59:00,Entregue
26795,10938,4,Online,2023-05-23 21:14:00,Pendente
26796,9727,7,Física,2023-01-13 09:13:00,Entregue
26797,103,3,Física,2023-11-22 06:00:00,Entregue
26798,10808,5,App,2023-10-28 06:04:00,Entregue
26799,7221,3,Online,2023-08-31 17:59:00,Entregue
26800,9552,3,Online,2022-06-11 16:27:00,Entregue
26801,7947,1,Física,2022-05-26 15:34:00,Entregue
26802,3660,3,App,2023-05-15 21:06:00,Entregue
26803,4265,3,Física,2023-01-25 06:14:00,Entregue
26804,3703,1,Física,2023-01-05 13:58:00,Cancelado
26805,1258,2,App,2022-04-04 07:40:00,Entregue
26806,3665,1,Online,2022-12-22 07:06:00,Entregue
26807,4811,3,Online,2022-08-17 02:08:00,Pendente
26808,4399,1,App,2023-04-02 13:44:00,Pendente
26809,1233,4,App,2023-03-21 09:26:00,Entregue
26810,4710,1,App,2023-03-04 20:05:00,Entregue
26811,11263,1,Online,2023-03-15 19:27:00,Entregue
26812,9167,4,Física,2023-06-01 10:46:00,Entregue
26813,10052,4,App,2023-07-29 03:40:00,Entregue
26814,11731,6,Física,2023-11-26 07:31:00,Entregue
26815,9462,7,Física,2023-10-06 06:40:00,Pendente
26816,8754,3,Online,2022-05-11 08:57:00,Entregue
26817,2056,6,Física,2023-09-02 06:56:00,Pendente
26818,6461,7,App,2022-11-17 23:01:00,Entregue
26819,11963,7,Online,2023-08-17 08:37:00,Entregue
26820,6391,3,Online,2022-01-30 03:20:00,Pendente
26821,11976,6,App,2022-02-28 23:49:00,Entregue
26822,987,3,App,2023-06-20 13:02:00,Entregue
26823,6557,7,Física,2023-10-25 11:20:00,Entregue
26824,4489,5,Física,2023-11-27 18:11:00,Cancelado
26825,1922,5,Física,2023-03-15 14:22:00,Entregue
26826,218,6,Online,2023-08-10 09:29:00,Cancelado
26827,6897,4,Online,2023-04-25 05:15:00,Entregue
26828,4778,1,Online,2022-07-24 11:28:00,Entregue
26829,1528,3,Física,2022-06-11 02:22:00,Entregue
26830,1007,2,Física,2022-12-31 14:08:00,Cancelado
26831,5745,6,App,2023-05-17 06:43:00,Entregue
26832,7821,3,Online,2023-08-08 21:44:00,Pendente
26833,8057,6,App,2023-04-04 04:46:00,Entregue
26834,3339,3,App,2022-10-26 04:44:00,Entregue
26835,3415,1,App,2022-11-15 18:53:00,Pendente
26836,11125,2,Online,2023-07-15 04:12:00,Entregue
26837,966,4,Online,2022-11-12 16:59:00,Cancelado
26838,5355,5,Física,2022-07-08 08:24:00,Entregue
26839,10141,4,Online,2023-08-20 03:04:00,Entregue
26840,1958,1,Online,2023-01-13 11:05:00,Entregue
26841,10545,6,App,2023-08-24 14:56:00,Entregue
26842,5888,3,Online,2024-01-01 16:07:00,Cancelado
26843,10216,4,Online,2022-11-11 17:48:00,Entregue
26844,4464,1,Física,2023-04-10 06:30:00,Entregue
26845,3256,1,Física,2023-07-27 17:26:00,Entregue
26846,10746,1,Online,2023-12-25 04:24:00,Entregue
26847,8788,3,App,2022-11-03 09:06:00,Entregue
26848,8517,3,Física,2023-06-09 20:27:00,Cancelado
26849,5250,5,Física,2022-09-07 14:43:00,Entregue
26850,3100,2,Física,2023-02-27 01:17:00,Pendente
26851,1193,5,App,2023-07-22 01:42:00,Cancelado
26852,8307,3,App,2022-02-20 09:39:00,Entregue
26853,8493,3,App,2023-09-19 04:54:00,Pendente
26854,4866,2,App,2023-07-31 01:51:00,Entregue
26855,4541,4,Física,2022-06-13 21:35:00,Cancelado
26856,11409,6,Online,2023-05-24 08:33:00,Entregue
26857,8755,7,App,2022-04-05 09:34:00,Entregue
26858,9440,3,App,2022-04-18 00:14:00,Entregue
26859,8911,4,Física,2022-01-19 02:33:00,Pendente
26860,8866,5,Online,2022-09-11 10:34:00,Cancelado
26861,6145,4,Online,2023-09-28 08:35:00,Cancelado
26862,9292,6,Online,2023-02-02 15:03:00,Entregue
26863,11254,4,App,2022-02-23 18:08:00,Cancelado
26864,7373,5,Online,2023-05-28 04:19:00,Cancelado
26865,6646,5,App,2023-04-27 12:47:00,Cancelado
26866,10968,7,App,2023-04-13 05:29:00,Cancelado
26867,5812,2,App,2022-02-09 17:08:00,Entregue
26868,8953,6,Física,2023-11-23 22:54:00,Cancelado
26869,1609,3,Online,2023-08-28 06:50:00,Entregue
26870,11973,6,Física,2022-12-05 02:20:00,Entregue
26871,8147,1,App,2023-05-09 15:12:00,Entregue
26872,4338,3,Online,2022-05-21 14:48:00,Entregue
26873,8643,6,Física,2022-06-13 13:54:00,Entregue
26874,3521,4,Física,2022-02-06 17:34:00,Entregue
26875,11298,2,Física,2022-07-22 00:36:00,Entregue
26876,6418,7,Física,2022-03-29 16:23:00,Entregue
26877,7448,4,Física,2023-07-16 09:15:00,Entregue
26878,9322,1,App,2023-01-02 15:43:00,Entregue
26879,11579,3,Física,2023-05-23 23:19:00,Entregue
26880,7212,7,Online,2022-09-08 10:11:00,Entregue
26881,10680,4,Online,2023-08-09 08:07:00,Entregue
26882,1925,3,Física,2022-05-07 13:01:00,Pendente
26883,1817,7,App,2022-02-14 17:16:00,Entregue
26884,8903,4,Online,2022-03-06 05:04:00,Pendente
26885,46,6,Online,2023-09-30 12:20:00,Entregue
26886,1129,1,App,2022-09-28 15:29:00,Entregue
26887,6272,3,Online,2023-08-03 03:35:00,Entregue
26888,5138,3,Física,2023-03-24 15:46:00,Cancelado
26889,1566,6,Online,2023-12-09 01:41:00,Cancelado
26890,6959,5,Online,2022-02-02 16:19:00,Entregue
26891,10340,1,Online,2023-10-10 07:23:00,Cancelado
26892,1490,1,App,2022-08-14 00:15:00,Cancelado
26893,1694,2,Física,2022-12-17 22:16:00,Cancelado
26894,4136,4,App,2022-08-30 22:14:00,Entregue
26895,8788,5,Online,2023-12-13 12:28:00,Cancelado
26896,8920,3,Física,2022-02-11 04:15:00,Entregue
26897,3528,1,App,2022-05-08 21:58:00,Entregue
26898,11524,7,App,2022-07-06 23:56:00,Cancelado
26899,9084,4,App,2023-01-14 19:15:00,Entregue
26900,3863,3,Online,2023-08-30 13:20:00,Cancelado
26901,1791,4,App,2022-07-26 15:35:00,Entregue
26902,1305,4,App,2023-08-14 09:52:00,Entregue
26903,8531,6,Física,2022-11-03 09:32:00,Entregue
26904,4329,4,Física,2023-07-23 08:24:00,Cancelado
26905,346,5,Online,2022-10-14 12:30:00,Entregue
26906,1881,1,Física,2023-01-18 00:58:00,Entregue
26907,10172,7,Física,2022-01-27 15:58:00,Pendente
26908,11493,6,Física,2023-04-29 10:10:00,Entregue
26909,3580,6,Online,2022-03-29 04:17:00,Pendente
26910,245,4,Física,2023-03-09 22:45:00,Pendente
26911,1596,3,Online,2023-08-06 00:32:00,Entregue
26912,6670,3,Online,2022-03-05 11:43:00,Cancelado
26913,1660,4,App,2023-05-19 09:29:00,Entregue
26914,6338,2,Online,2022-01-03 12:45:00,Cancelado
26915,9841,1,App,2023-03-20 22:25:00,Entregue
26916,6429,4,App,2023-12-22 02:57:00,Entregue
26917,5594,5,Física,2022-10-14 07:03:00,Entregue
26918,3066,7,Física,2022-08-13 13:10:00,Cancelado
26919,8444,1,App,2022-11-28 01:35:00,Entregue
26920,11200,6,Física,2022-07-21 14:54:00,Cancelado
26921,6929,6,Física,2023-05-17 12:58:00,Entregue
26922,2857,3,App,2022-07-07 19:09:00,Cancelado
26923,11884,1,Física,2023-05-25 14:07:00,Entregue
26924,8803,1,Online,2022-03-14 12:03:00,Pendente
26925,11723,7,App,2022-10-25 18:40:00,Entregue
26926,8037,2,App,2023-02-25 23:47:00,Entregue
26927,10429,7,App,2023-02-07 12:53:00,Entregue
26928,8779,5,Online,2023-08-06 18:30:00,Pendente
26929,5516,1,App,2022-12-28 06:28:00,Entregue
26930,10671,6,Física,2022-08-14 05:50:00,Entregue
26931,5962,4,Física,2023-05-30 05:20:00,Entregue
26932,2559,7,Online,2022-12-03 18:41:00,Entregue
26933,10677,3,Física,2022-03-06 15:18:00,Entregue
26934,11008,4,App,2023-05-22 09:57:00,Pendente
26935,1080,4,App,2023-07-11 19:11:00,Entregue
26936,1314,5,App,2022-05-20 20:42:00,Entregue
26937,7418,4,Online,2022-11-20 06:16:00,Entregue
26938,3570,1,App,2023-03-15 00:42:00,Entregue
26939,11212,2,Física,2023-10-26 10:18:00,Entregue
26940,7906,1,App,2023-02-14 20:18:00,Cancelado
26941,8570,4,Online,2023-12-29 12:55:00,Entregue
26942,1409,3,App,2023-05-21 10:47:00,Entregue
26943,3224,5,Física,2023-06-25 18:35:00,Pendente
26944,10347,3,Física,2022-07-09 21:54:00,Cancelado
26945,4484,1,App,2023-05-31 23:50:00,Entregue
26946,5798,7,App,2023-01-21 20:36:00,Entregue
26947,7504,5,Online,2022-12-05 18:38:00,Pendente
26948,10812,7,App,2023-10-08 04:06:00,Pendente
26949,5859,6,Online,2022-02-01 11:12:00,Entregue
26950,6602,3,Física,2023-08-31 06:28:00,Entregue
26951,7965,4,Física,2023-09-21 03:49:00,Pendente
26952,7958,7,App,2023-07-18 23:01:00,Entregue
26953,11130,7,App,2023-11-06 00:54:00,Entregue
26954,4802,7,Física,2023-09-17 05:20:00,Entregue
26955,7636,5,Online,2022-03-06 04:04:00,Pendente
26956,6133,1,Física,2022-01-27 19:05:00,Cancelado
26957,9309,2,Física,2022-03-13 05:57:00,Pendente
26958,1314,3,App,2022-10-07 16:50:00,Entregue
26959,5350,2,Física,2023-06-15 13:40:00,Cancelado
26960,2833,5,Online,2023-06-14 19:31:00,Entregue
26961,2395,3,Online,2022-01-07 20:22:00,Pendente
26962,11959,4,App,2022-09-09 20:54:00,Pendente
26963,956,1,App,2023-11-20 17:34:00,Pendente
26964,4624,4,Online,2022-08-08 22:10:00,Cancelado
26965,10539,4,Online,2023-07-21 02:34:00,Pendente
26966,1692,7,Física,2023-02-17 05:22:00,Entregue
26967,11868,2,Online,2023-08-16 11:32:00,Pendente
26968,8798,7,Online,2022-08-17 20:01:00,Entregue
26969,2259,7,App,2023-07-02 13:56:00,Entregue
26970,4990,5,Física,2022-01-13 02:28:00,Entregue
26971,4300,1,Online,2023-07-15 07:41:00,Entregue
26972,4886,7,Física,2023-11-06 23:37:00,Entregue
26973,1946,4,App,2022-07-08 00:28:00,Entregue
26974,2634,4,Online,2023-10-14 22:38:00,Entregue
26975,8865,7,Online,2022-05-11 03:35:00,Entregue
26976,4858,5,Física,2022-07-05 17:08:00,Cancelado
26977,10906,6,App,2023-05-05 10:53:00,Entregue
26978,5605,3,Online,2022-03-22 07:35:00,Entregue
26979,6450,6,Física,2022-04-22 05:13:00,Entregue
26980,11182,4,Online,2023-12-03 04:45:00,Entregue
26981,995,3,Online,2022-11-10 09:11:00,Pendente
26982,10459,2,Online,2023-03-24 09:16:00,Entregue
26983,7269,5,Física,2022-07-01 13:27:00,Entregue
26984,10867,1,Online,2022-01-22 10:47:00,Pendente
26985,3236,5,Online,2022-04-04 11:23:00,Pendente
26986,11155,3,App,2022-07-24 11:25:00,Cancelado
26987,3634,5,Física,2022-06-11 18:04:00,Cancelado
26988,4736,6,Online,2022-11-03 19:30:00,Cancelado
26989,3897,7,Online,2023-05-08 11:37:00,Entregue
26990,7080,3,Física,2023-06-12 19:47:00,Entregue
26991,9328,3,App,2022-07-04 23:21:00,Entregue
26992,8281,7,Física,2023-02-10 08:08:00,Cancelado
26993,8933,6,Física,2022-01-25 19:33:00,Entregue
26994,2872,6,Online,2023-03-13 18:35:00,Pendente
26995,2569,2,Online,2023-09-29 20:52:00,Entregue
26996,7617,5,App,2023-02-13 00:21:00,Entregue
26997,4624,4,Online,2023-09-25 16:41:00,Entregue
26998,10626,5,App,2022-11-18 04:28:00,Cancelado
26999,5126,2,App,2023-07-02 11:12:00,Entregue
27000,5655,1,Física,2023-11-25 08:34:00,Pendente
27001,6046,7,Online,2023-03-02 01:29:00,Cancelado
27002,1447,3,App,2023-06-17 09:05:00,Entregue
27003,5739,1,Online,2022-03-17 23:33:00,Pendente
27004,11439,3,Física,2022-05-04 11:06:00,Entregue
27005,1029,4,Online,2023-10-05 14:47:00,Entregue
27006,5600,6,App,2022-06-27 21:35:00,Pendente
27007,7914,6,Física,2022-12-09 06:15:00,Entregue
27008,6076,1,Física,2023-03-22 04:28:00,Cancelado
27009,8083,5,Online,2023-03-19 14:08:00,Pendente
27010,5485,6,Física,2023-08-13 02:56:00,Entregue
27011,11125,2,Física,2022-12-02 04:32:00,Pendente
27012,10881,6,Física,2023-10-27 21:45:00,Entregue
27013,11965,7,Física,2023-08-18 03:29:00,Cancelado
